doc_id,entity,label
nyasatimes_116,Malawians,NORP
nyasatimes_116,Emmanuel Bambe,PERSON
nyasatimes_2,Russia,GPE
nyasatimes_2,Malawi,PERSON
nyasatimes_2,Russian,NORP
nyasatimes_2,Malawi,PERSON
nyasatimes_2,Malawi,GPE
nyasatimes_2,30 1045 tons,QUANTITY
nyasatimes_2,Homeland Security,ORG
nyasatimes_2,Nicholas Dausi,PERSON
nyasatimes_2,the Russian Federation,GPE
nyasatimes_2,‘On,GPE
nyasatimes_2,Vladimir Putin,PERSON
nyasatimes_2,the Russian Federation,GPE
nyasatimes_2,67,CARDINAL
nyasatimes_2,over a million,CARDINAL
nyasatimes_2,64,CARDINAL
nyasatimes_2,75,CARDINAL
nyasatimes_2,America,GPE
nyasatimes_2,Germany,GPE
nyasatimes_2,Britain,GPE
nyasatimes_2,Dausi,PERSON
nyasatimes_2,Ambassadorof the Russian Federation,ORG
nyasatimes_2,the Republics of Zimbabwe,ORG
nyasatimes_2,Malawi, Sergey V. Bakharev,ORG
nyasatimes_2,“On behalf,PERSON
nyasatimes_2,the Russian Federation,GPE
nyasatimes_2,Russia,GPE
nyasatimes_2,Malawi,PERSON
nyasatimes_2,two,CARDINAL
nyasatimes_36,Malawians,NORP
nyasatimes_36,PS Madula,ORG
nyasatimes_36,the Ministry of Homeland Security,ORG
nyasatimes_36,Sam Madula,PERSON
nyasatimes_36,Malawians,NORP
nyasatimes_36,Madula,PERSON
nyasatimes_36,Mangochi,GPE
nyasatimes_36,five – day,DATE
nyasatimes_36,one,CARDINAL
nyasatimes_36,every year,DATE
nyasatimes_36,Madula,PERSON
nyasatimes_36,Soche Hill,LOC
nyasatimes_36,Blantyre,GPE
nyasatimes_36,Mtandire,GPE
nyasatimes_36,Lilongwe,PERSON
nyasatimes_36,Lower Shire,GPE
nyasatimes_36,Madula,PERSON
nyasatimes_36,five-day,DATE
nyasatimes_36,Asian,NORP
nyasatimes_36,Bangkok,GPE
nyasatimes_36,Thailand,GPE
nyasatimes_36,Aslam Perwais,ORG
nyasatimes_36,Malawi News Agency,ORG
nyasatimes_36,Mana,ORG
nyasatimes_36,Malawi,PERSON
nyasatimes_36,Perwais,ORG
nyasatimes_36,the World Bank,ORG
nyasatimes_36,2015,DATE
nyasatimes_36,230,000,CARDINAL
nyasatimes_36,at least 175,CARDINAL
nyasatimes_36,the World Bank’s Senior Disaster Risk Management Specialist,ORG
nyasatimes_36,Francis Mkoka,PERSON
nyasatimes_36,ADPC,ORG
nyasatimes_22,Chakwera-Mia,ORG
nyasatimes_22,MCP,ORG
nyasatimes_22,Over 2000,CARDINAL
nyasatimes_22,Nsanje,NORP
nyasatimes_22,Sunday, March 17, 2019,DATE
nyasatimes_22,Malawi Congress Party,ORG
nyasatimes_22,MCP,ORG
nyasatimes_22,Lazarus Chakwera,PERSON
nyasatimes_22,the recent days,DATE
nyasatimes_22,nearly a million,CARDINAL
nyasatimes_22,At least 45,CARDINAL
nyasatimes_22,tens of thousands,CARDINAL
nyasatimes_22,Sidik Mia,WORK_OF_ART
nyasatimes_22,1,760,CARDINAL
nyasatimes_22,Nyachikadza,GPE
nyasatimes_22,416,CARDINAL
nyasatimes_22,Mankhokwe,GPE
nyasatimes_22,Traditional Authority,ORG
nyasatimes_22,MCP,ORG
nyasatimes_22,Shire River,LOC
nyasatimes_22,Chakwera,PERSON
nyasatimes_22,Mia,PERSON
nyasatimes_22,MCP,ORG
nyasatimes_22,Lilongwe,GPE
nyasatimes_22,the day,DATE
nyasatimes_22,Mia,PERSON
nyasatimes_22,the United States of America,GPE
nyasatimes_22,USA,GPE
nyasatimes_22,Chakwera,ORG
nyasatimes_22,Mia,PERSON
nyasatimes_22,National Campaign Director,ORG
nyasatimes_22,Kunkuyu,ORG
nyasatimes_22,Malata and Cement Subsidy Programme,WORK_OF_ART
nyasatimes_22,the Shire Vallay,PRODUCT
nyasatimes_22,Nsanje South,PERSON
nyasatimes_22,Kunkuyu,GPE
nyasatimes_22,the recent days,DATE
nyasatimes_22,Mia,PERSON
nyasatimes_22,Abida,GPE
nyasatimes_22,MCP Shadow,ORG
nyasatimes_22,Chikwawa Nkombedzi Constituency,PERSON
nyasatimes_22,Chikwawa,PERSON
nyasatimes_22,Nsanje,ORG
nyasatimes_23,Malawi,PERSON
nyasatimes_23,Red Cross,ORG
nyasatimes_23,Malawi Red Cross Society,ORG
nyasatimes_23,Red Cross,ORG
nyasatimes_23,Phalombe,GPE
nyasatimes_23,Francis Liyati,PERSON
nyasatimes_23,Matawa Primary School,ORG
nyasatimes_23,Red Cross,ORG
nyasatimes_23,first,ORDINAL
nyasatimes_23,Phalombe,GPE
nyasatimes_23,Liyati,GPE
nyasatimes_23,159,CARDINAL
nyasatimes_23,Matawa,GPE
nyasatimes_23,approximately 50,CARDINAL
nyasatimes_23,one,CARDINAL
nyasatimes_23,Matawa Camp,ORG
nyasatimes_23,Lucy Nkhata,PERSON
nyasatimes_23,68,DATE
nyasatimes_23,KalindeVillage,ORG
nyasatimes_23,Liyati,GPE
nyasatimes_23,Phalombe District Council,ORG
nyasatimes_23,the Red Cross Malawi Society,ORG
nyasatimes_23,approximately 1,500,CARDINAL
nyasatimes_23,Traditional Authority,ORG
nyasatimes_23,Jenala,GPE
nyasatimes_23,Kaduya,GPE
nyasatimes_37,2,CARDINAL
nyasatimes_37,Lilongwe,PERSON
nyasatimes_37,Two,CARDINAL
nyasatimes_37,two days,DATE
nyasatimes_37,Capital,ORG
nyasatimes_37,Lilongwe,PERSON
nyasatimes_37,two days ago,DATE
nyasatimes_37,Disaster Management,ORG
nyasatimes_37,176,CARDINAL
nyasatimes_37,thousands,CARDINAL
nyasatimes_37,Nicholas Dausi,PERSON
nyasatimes_37,yesterday,DATE
nyasatimes_37,Dausi,PERSON
nyasatimes_3,UK,GPE
nyasatimes_3,Malawi,NORP
nyasatimes_3,United Kingdom’s,GPE
nyasatimes_3,UK,GPE
nyasatimes_3,Department for International Development,ORG
nyasatimes_3,DfID,GPE
nyasatimes_3,£3.4 million,MONEY
nyasatimes_3,Malawi,GPE
nyasatimes_3,Thursday,DATE
nyasatimes_3,DfID,GPE
nyasatimes_3,DFID,ORG
nyasatimes_3,140,000,CARDINAL
nyasatimes_3,the end of March,DATE
nyasatimes_3,UK,GPE
nyasatimes_3,the World Food Programme,ORG
nyasatimes_3,UNICEF,ORG
nyasatimes_3,the Red Cross,ORG
nyasatimes_3,Phalombe,GPE
nyasatimes_3,Nsanje,ORG
nyasatimes_3,Chikwawa,ORG
nyasatimes_3,DfID Head,PERSON
nyasatimes_3,Malawi,GPE
nyasatimes_3,David Beer,PERSON
nyasatimes_3,Cyclone Idai,NORP
nyasatimes_3,Malawi,ORG
nyasatimes_3,UK,GPE
nyasatimes_3,Malawians,NORP
nyasatimes_3,£3.4 million,MONEY
nyasatimes_3,Malawians,NORP
nyasatimes_3,,CARDINAL
nyasatimes_3,65,000,CARDINAL
nyasatimes_3,,CARDINAL
nyasatimes_3,150,000,CARDINAL
nyasatimes_3,two months,DATE
nyasatimes_3,,CARDINAL
nyasatimes_3,250,000,CARDINAL
nyasatimes_3,,CARDINAL
nyasatimes_3,130,000,CARDINAL
nyasatimes_3,Southern,NORP
nyasatimes_3,At least 13,CARDINAL
nyasatimes_3,Chikwawa,ORG
nyasatimes_3,Machinga,ORG
nyasatimes_3,Mulanje,GPE
nyasatimes_3,Nsanje,ORG
nyasatimes_3,Phalombe,PERSON
nyasatimes_3,Zomba,PERSON
nyasatimes_103,ICT,ORG
nyasatimes_103,TNM Plc,ORG
nyasatimes_103,Malawi Red Cross,ORG
nyasatimes_103,Saturday,DATE
nyasatimes_103,Phalombe,GPE
nyasatimes_103,RC,GPE
nyasatimes_103,three,CARDINAL
nyasatimes_103,Chikwawa,PERSON
nyasatimes_103,Nsanje,ORG
nyasatimes_103,TNM,ORG
nyasatimes_103,Eric Valentine,PERSON
nyasatimes_103,Valentine,PERSON
nyasatimes_103,Valentine,PERSON
nyasatimes_103,TNM,ORG
nyasatimes_103,Malawi Red Cross,ORG
nyasatimes_103,Valentine,PERSON
nyasatimes_103,TNM,ORG
nyasatimes_103,Red Cross,ORG
nyasatimes_103,TNM,ORG
nyasatimes_103,Malawi Red Cross Society,ORG
nyasatimes_103,Roster Kufandiko,PERSON
nyasatimes_103,K8.7 million,CARDINAL
nyasatimes_103,Phalombe,GPE
nyasatimes_103,Chikwawa,PERSON
nyasatimes_103,Nsanje,ORG
nyasatimes_103,TNM,ORG
nyasatimes_103,2015,DATE
nyasatimes_103,Red Cross,ORG
nyasatimes_103,Kufandiko,PERSON
nyasatimes_103,Kufandiko,PERSON
nyasatimes_103,this year,DATE
nyasatimes_103,Red Cross,ORG
nyasatimes_103,Red Cross,ORG
nyasatimes_103,the Department of Disaster Management Affairs,ORG
nyasatimes_103,the Ministry of Homeland Security,ORG
nyasatimes_103,this year,DATE
nyasatimes_103,172 151,CARDINAL
mwnation_74,MET,ORG
mwnation_74,The Nation Online,WORK_OF_ART
mwnation_74,The Department of
Climate Change and Meteorological Services,ORG
mwnation_74,MET,ORG
mwnation_74,the Southern Region,LOC
mwnation_74,Friday,DATE
mwnation_74,Monday,DATE
mwnation_74,Southern,NORP
mwnation_74,last week,DATE
mwnation_74,North,LOC
mwnation_74,Mozambique,NORP
mwnation_74,Malawi,ORG
mwnation_74,MET,ORG
mwnation_74,Jolam
Nkhokwe,PERSON
mwnation_74,yesterday,DATE
mwnation_74,Zimbabwe,GPE
mwnation_74,Mozambique,NORP
mwnation_74,the Southern Region,LOC
mwnation_74,Nsanje,PERSON
mwnation_74,Chikwawa,PERSON
mwnation_74,Blantyre,ORG
nyasatimes_113,Mia,PERSON
nyasatimes_113,Malawi Congress Party,ORG
nyasatimes_113,May 2019,DATE
nyasatimes_113,Sidik Mia,PERSON
nyasatimes_113,Shire Valley,LOC
nyasatimes_113,this year,DATE
nyasatimes_113,Malawi,PERSON
nyasatimes_113,Sidik Mia Foundation,ORG
nyasatimes_113,four,CARDINAL
nyasatimes_113,Chikwawa,PERSON
nyasatimes_113,later in the afternoon,TIME
nyasatimes_113,Nsanje,PERSON
nyasatimes_113,Mia,PERSON
nyasatimes_113,Kulima,GPE
nyasatimes_113,Chikwawa,GPE
nyasatimes_113,first,ORDINAL
nyasatimes_113,Ufa,PERSON
nyasatimes_113,Mia,PERSON
nyasatimes_113,Shire Valley,LOC
nyasatimes_113,Mia,PERSON
nyasatimes_113,Sidik Mia Foundation,ORG
nyasatimes_113,Malawi Broadcasting Corporation,ORG
nyasatimes_113,Lyson Sibande,ORG
nyasatimes_113,MCP,ORG
nyasatimes_113,Manifesto,ORG
nyasatimes_113,Lilongwe,GPE
nyasatimes_113,the weekend,DATE
nyasatimes_113,Sibande,ORG
nyasatimes_113,MCP,ORG
nyasatimes_113,Mia,PERSON
nyasatimes_113,Manifesto,ORG
nyasatimes_113,Mia,PERSON
nyasatimes_113,Manifesto,ORG
nyasatimes_113,Lazarus Chakwera,PERSON
nyasatimes_113,Manifesto,ORG
nyasatimes_113,Over 5 million,CARDINAL
nyasatimes_113,minutes,TIME
nyasatimes_113,that day,DATE
nyasatimes_113,Mia,PERSON
nyasatimes_113,Mia,PERSON
nyasatimes_113,MCP,ORG
nyasatimes_113,May 21,DATE
nyasatimes_107,UTM,ORG
nyasatimes_107,Malawi,PERSON
nyasatimes_107,UTM Party,ORG
nyasatimes_107,23,CARDINAL
nyasatimes_107,thousands,CARDINAL
nyasatimes_107,UTM,ORG
nyasatimes_107,State,ORG
nyasatimes_107,Saulos Chilima,PERSON
nyasatimes_107,this hour,TIME
nyasatimes_107,Chilima,PERSON
nyasatimes_107,Citizens,ORG
nyasatimes_107,Chilima,GPE
nyasatimes_107,UTM,ORG
nyasatimes_107,mosquito,PERSON
nyasatimes_107,Peter Mutharika,PERSON
nyasatimes_107,Friday,DATE
nyasatimes_107,the Electricity Generation Company (Egenco,LAW
nyasatimes_107,Nkula,GPE
nyasatimes_107,Kapichira Power Stations,ORG
nyasatimes_107,Egenco,PERSON
nyasatimes_107,270 megawatts,QUANTITY
nyasatimes_107,MW,ORG
nyasatimes_107,320MW.The Department of Climate Change and Meteorological Services,ORG
nyasatimes_107,the Mozambican Channel,ORG
nyasatimes_107,the Inter-Tropical Convergence Zone,ORG
nyasatimes_107,Southern Malawi,PERSON
nyasatimes_7,MET,ORG
nyasatimes_7,Department of Climate Change and Meteorological Services,ORG
nyasatimes_7,Lilongwe,PERSON
nyasatimes_7,Agriculture Meteorologist,PERSON
nyasatimes_7,Adams Chavula,ORG
nyasatimes_7,Mchesi,GPE
nyasatimes_7,Kawale,GPE
nyasatimes_7,Chipasula,PERSON
nyasatimes_7,Lilongwe,PERSON
nyasatimes_7,Chavula,GPE
nyasatimes_7,“Lilongwe City Council,ORG
nyasatimes_7,Lilongwe,GPE
nyasatimes_7,Earlier this month,DATE
nyasatimes_7,Lilongwe,GPE
nyasatimes_7,the Department of Disaster Management Affairs,ORG
nyasatimes_7,Kawale,GPE
nyasatimes_7,Mchesi,GPE
nyasatimes_7,Chavula,PERSON
nyasatimes_7,Lilongwe,PERSON
nyasatimes_7,Chavula,PERSON
nyasatimes_7,Lilongwe,PERSON
nyasatimes_7,Chipasula,GPE
nyasatimes_7,70 year old,DATE
nyasatimes_7,William Mazoni,PERSON
nyasatimes_7,Mana,ORG
nyasatimes_7,Lilongwe City Council,ORG
nyasatimes_7,Chipasula River,LOC
malawi24_49,Malawi,ORG
malawi24_49,Malawi,ORG
malawi24_49,Peter Mutharika,PERSON
malawi24_49,the Northern Region,LOC
malawi24_49,the State of Disaster,ORG
malawi24_49,South,LOC
malawi24_49,Southern Region,LOC
malawi24_49,23,CARDINAL
malawi24_49,At least twelve,CARDINAL
malawi24_49,twenty-nine,CARDINAL
malawi24_49,thousands,CARDINAL
malawi24_49,Southern Region,LOC
malawi24_49,Malawi,PERSON
malawi24_49,the Northern Region,LOC
malawi24_49,State House,ORG
malawi24_49,State House,ORG
malawi24_49,Mutharika,GPE
malawi24_49,Southern Malawi,PERSON
malawi24_49,the Department of Disaster Management Affairs,ORG
malawi24_49,the Ministry of Homeland Security,ORG
malawi24_49,Mutharika,GPE
malawi24_49,the Malawi Defence Force,ORG
malawi24_49,one hundred thousand,CARDINAL
malawi24_49,Saturday,DATE
malawi24_49,afternoon,TIME
nyasatimes_33,Nyasa Big Bullets Football Club,ORG
nyasatimes_33,Nyasa Manufacturing Company,ORG
nyasatimes_33,Sunday,DATE
nyasatimes_33,Bereu in,FAC
nyasatimes_33,the Lower Shire District,LOC
nyasatimes_33,Nyasa,GPE
nyasatimes_33,Cornrad Buckle,ORG
nyasatimes_33,6 000,CARDINAL
nyasatimes_33,10 kilograms,QUANTITY
nyasatimes_33,3 000,CARDINAL
nyasatimes_33,60,CARDINAL
nyasatimes_33,thousands,CARDINAL
nyasatimes_27,Chinese,NORP
nyasatimes_27,K38,ORG
nyasatimes_27,Malawi,PERSON
nyasatimes_27,Chinese,NORP
nyasatimes_27,Malawi,GPE
nyasatimes_27,Chinese Chambers of Commerce,ORG
nyasatimes_27,Malawi,GPE
nyasatimes_27,K38 million,CARDINAL
nyasatimes_27,the Department of Disaster Management Affairs,ORG
nyasatimes_27,early March,DATE
nyasatimes_27,2,000 tonnes,QUANTITY
nyasatimes_27,Malawi,PERSON
nyasatimes_27,Malawi,GPE
nyasatimes_27,Zhou Shanjian,PERSON
nyasatimes_27,Malawi,GPE
nyasatimes_27,Malawi,PERSON
nyasatimes_27,Shanjian,NORP
nyasatimes_27,Malawi,GPE
nyasatimes_27,Embassy,LOC
nyasatimes_27,China,GPE
nyasatimes_27,Malawi,GPE
nyasatimes_27,Wang Xiusheng,PERSON
nyasatimes_27,Malawi,PERSON
nyasatimes_27,Homeland Security,ORG
nyasatimes_27,Nicholas Dausi,PERSON
nyasatimes_27,over 700,000,CARDINAL
nyasatimes_27,Malawi,GPE
nyasatimes_27,Dausi,PERSON
nyasatimes_27,China,GPE
nyasatimes_27,4000 more tonnes,QUANTITY
nyasatimes_27,Malawi,PERSON
nyasatimes_27,13,CARDINAL
nyasatimes_27,Malawi,GPE
nyasatimes_27,Southern Region,LOC
nyasatimes_27,60,CARDINAL
times.mw_115,12,000,CARDINAL
times.mw_115,Feston Malekezo,PERSON
times.mw_115,Some 12,000,CARDINAL
times.mw_115,230,000,CARDINAL
times.mw_115,Department of Disaster Management Affairs,ORG
times.mw_115,United Nations,ORG
times.mw_115,Sunday,DATE
times.mw_115,one,CARDINAL
times.mw_115,UNFPA,ORG
times.mw_115,23,000,CARDINAL
times.mw_115,about 12,000,CARDINAL
times.mw_115,Four,CARDINAL
times.mw_115,United Nations Population Fund,ORG
times.mw_115,“UNFPA,GPE
times.mw_115,the Ministry of Health,ORG
times.mw_115,Population- Reproductive Health Directorate,ORG
times.mw_115,as early as next week,DATE
times.mw_115,300,CARDINAL
times.mw_115,600,CARDINAL
times.mw_115,Balaka,GPE
times.mw_115,Blantyre,PERSON
times.mw_115,Machinga,GPE
times.mw_115,Mangochi,GPE
times.mw_115,Chikwawa,PERSON
times.mw_115,Ministry of Health,ORG
times.mw_115,107,500 mosquito,QUANTITY
times.mw_115,2018,DATE
times.mw_115,At least 15,CARDINAL
times.mw_115,about 868,895,CARDINAL
times.mw_115,173,CARDINAL
nyasatimes_6,Chilima,GPE
nyasatimes_6,Nsanje,ORG
nyasatimes_6,Malawi VP,ORG
nyasatimes_6,UTM Party,ORG
nyasatimes_6,Dr Saulos Chilima,PERSON
nyasatimes_6,Tuesday,DATE
nyasatimes_6,Gamake,GPE
nyasatimes_6,Nsanje,GPE
nyasatimes_6,Tuesday,DATE
nyasatimes_6,Chikuse,ORG
nyasatimes_6,Mpomba,NORP
nyasatimes_6,Chilima,PERSON
nyasatimes_6,the years,DATE
nyasatimes_6,Chilima,GPE
nyasatimes_6,Malawi,PERSON
nyasatimes_6,Idai,FAC
nyasatimes_6,Nsanje,GPE
nyasatimes_6,Chikwawa,GPE
nyasatimes_6,Chiradzulu,ORG
nyasatimes_6,60,CARDINAL
nyasatimes_6,thousands,CARDINAL
nyasatimes_112,30,CARDINAL
nyasatimes_112,Malawi,ORG
nyasatimes_112,30,CARDINAL
nyasatimes_112,377,CARDINAL
nyasatimes_112,The Department of Disaster Management Affairs,ORG
nyasatimes_112,Chipiliro Khamula,PERSON
nyasatimes_112,400,CARDINAL
nyasatimes_112,128,CARDINAL
nyasatimes_112,93,CARDINAL
nyasatimes_112,000.He,CARDINAL
nyasatimes_112,6,CARDINAL
nyasatimes_112,000,CARDINAL
nyasatimes_112,South Africa,GPE
nyasatimes_112,Malawi,PERSON
nyasatimes_112,South African,NORP
nyasatimes_112,Malawi,ORG
nyasatimes_112,Peter Mutharika,PERSON
nyasatimes_112,14,CARDINAL
nyasatimes_112,Khamula,PERSON
nyasatimes_112,Makhanga,PRODUCT
nyasatimes_112,Chikhwawa,GPE
nyasatimes_112,Malawi,PERSON
nyasatimes_112,Ncheu,GPE
nyasatimes_112,four,CARDINAL
nyasatimes_112,Sunday,DATE
nyasatimes_112,Ntcheu,GPE
nyasatimes_112,four,CARDINAL
nyasatimes_112,one,CARDINAL
nyasatimes_112,night,TIME
nyasatimes_112,Phalombe,GPE
nyasatimes_112,44-year-old,DATE
nyasatimes_112,Chikwawa,GPE
nyasatimes_112,Catholic,NORP
nyasatimes_112,Musikuwo,PERSON
nyasatimes_112,Sunday,DATE
nyasatimes_112,Khamula,PERSON
nyasatimes_112,93,730,CARDINAL
nyasatimes_112,Malawi,PERSON
nyasatimes_112,Tuesday,DATE
nyasatimes_112,Friday,DATE
nyasatimes_112,93,730,CARDINAL
nyasatimes_112,6,341,CARDINAL
nyasatimes_104,Red Cross,ORG
nyasatimes_104,Malawi,PERSON
nyasatimes_104,Malawi Red Cross Society,ORG
nyasatimes_104,Nsanje,ORG
nyasatimes_104,Patricia Gadi,PERSON
nyasatimes_104,Thursday,DATE
nyasatimes_104,Bangula ADMARC,ORG
nyasatimes_104,over 5,000,CARDINAL
nyasatimes_104,Mozambicans,NORP
nyasatimes_104,March,DATE
nyasatimes_104,Danish Red Cross,ORG
nyasatimes_104,first,ORDINAL
nyasatimes_104,Gadi,PERSON
nyasatimes_104,The District Coordinator,ORG
nyasatimes_104,Gadi,PERSON
nyasatimes_104,cholera,ORG
nyasatimes_104,Bangula ADMARC Camp,PERSON
nyasatimes_104,Isaac Falakeza,PERSON
nyasatimes_104,Falakeza,ORG
nyasatimes_110,Malawi,GPE
nyasatimes_110,Tanzania,GPE
nyasatimes_110,829,MONEY
nyasatimes_110,Songwe River Basin,LOC
nyasatimes_110,Malawi,ORG
nyasatimes_110,Tanzania,GPE
nyasatimes_110,$829 million,MONEY
nyasatimes_110,Songwe River Basin Commission,LOC
nyasatimes_110,Tanzanian,NORP
nyasatimes_110,Keyla,GPE
nyasatimes_110,Joseph Mwanamveka,PERSON
nyasatimes_110,Tanzanian,NORP
nyasatimes_110,Jumaah Aweso,PERSON
nyasatimes_110,Joint Songwe River Commission,ORG
nyasatimes_110,two,CARDINAL
nyasatimes_110,the Songwe River Basin,LOC
nyasatimes_110,the Songwe River Basin,LOC
nyasatimes_110,two,CARDINAL
nyasatimes_110,Songwe,GPE
nyasatimes_110,180 megawatts,QUANTITY
nyasatimes_110,Basin,LOC
nyasatimes_110,two,CARDINAL
nyasatimes_110,Hydro Project,ORG
nyasatimes_110,two,CARDINAL
nyasatimes_110,Songwe,GPE
nyasatimes_110,Kasumulu,PERSON
nyasatimes_110,Tanzanian,NORP
nyasatimes_110,Jumaah Aweso,PERSON
nyasatimes_110,Malawi,GPE
nyasatimes_110,Tanzania,GPE
nyasatimes_110,the Tanzanian Government,ORG
nyasatimes_110,two,CARDINAL
nyasatimes_110,“The Tanzanian Government,ORG
nyasatimes_110,Malawi,ORG
nyasatimes_110,Joint Songwe,ORG
nyasatimes_110,River Basin Commission,ORG
nyasatimes_110,one,CARDINAL
nyasatimes_110,The Songwe River Basin Commission,ORG
nyasatimes_110,829 million dollars,MONEY
nyasatimes_110,first,ORDINAL
nyasatimes_110,10 years,DATE
nyasatimes_110,the African Development Bank,ORG
nyasatimes_110,Mwanamveka,PRODUCT
nyasatimes_110,Arthur Peter Mutharika,PERSON
nyasatimes_110,Tanzanian,NORP
nyasatimes_110,John Pombe,PERSON
nyasatimes_110,Magufuli,PERSON
nyasatimes_110,two,CARDINAL
nyasatimes_138,Malawi,PERSON
nyasatimes_138,Francis,PERSON
nyasatimes_138,Roman Catholic Church,ORG
nyasatimes_138,Francis,PERSON
nyasatimes_138,15,CARDINAL
nyasatimes_138,Monday,DATE
nyasatimes_138,March 25, 2019,DATE
nyasatimes_138,150,000,CARDINAL
nyasatimes_138,Francis,PERSON
nyasatimes_138,Malawi,GPE
nyasatimes_138,Mozambique,NORP
nyasatimes_138,Zimbabwe,GPE
nyasatimes_138,Pope,PERSON
nyasatimes_138,Idai,FAC
nyasatimes_138,three,CARDINAL
nyasatimes_138,the Episcopal Conference of,ORG
nyasatimes_138,Malawi,PERSON
nyasatimes_138,Sunday,DATE
nyasatimes_138,the March 31, 2019,DATE
nyasatimes_138,the Republic of South Africa,GPE
nyasatimes_138,United Republic of Tanzania,GPE
nyasatimes_138,the United Nations,ORG
nyasatimes_138,60,CARDINAL
nyasatimes_138,nearly 184,000,CARDINAL
nyasatimes_138,Thyolo,GPE
nyasatimes_138,Blantyre,PERSON
nyasatimes_138,Zomba,PERSON
nyasatimes_138,Mulanje,GPE
nyasatimes_138,Phalombe,GPE
nyasatimes_138,Mangochi,GPE
nyasatimes_138,Chikwawa,GPE
nyasatimes_138,Nsanje,ORG
nyasatimes_138,Ntcheu,GPE
nyasatimes_138,Dowa,GPE
nyasatimes_4,UK,GPE
nyasatimes_4,Shelter Box,PERSON
nyasatimes_4,Habitat,ORG
nyasatimes_4,K223,PERSON
nyasatimes_4,Malawi,PERSON
nyasatimes_4,United Kingdom,GPE
nyasatimes_4,Shelter Box,PERSON
nyasatimes_4,Habitat,ORG
nyasatimes_4,Malawi,GPE
nyasatimes_4,72 tonnes,QUANTITY
nyasatimes_4,the Malawi Government,ORG
nyasatimes_4,K223 million,CARDINAL
nyasatimes_4,2000,CARDINAL
nyasatimes_4,Chikwawa,PERSON
nyasatimes_4,Mulanje,PERSON
nyasatimes_4,Shelter Box,PERSON
nyasatimes_4,United Kingdom,GPE
nyasatimes_4,Habitat for Humanity International,ORG
nyasatimes_4,two,CARDINAL
nyasatimes_4,Homeland Security,ORG
nyasatimes_4,Nicholas Dausi,PERSON
nyasatimes_4,Shelter Box volunteer,PERSON
nyasatimes_4,Elizabeth Odell,PERSON
nyasatimes_4,Rotarians,NORP
nyasatimes_4,Malawians,NORP
nyasatimes_4,this week,DATE
nyasatimes_4,Odell,PERSON
nyasatimes_4,Habitat,ORG
nyasatimes_4,Humanity Malawi,PERSON
nyasatimes_4,Kelvin Kalonga,PERSON
nyasatimes_4,Kalonga,GPE
nyasatimes_4,Dausi,PERSON
nyasatimes_4,60,CARDINAL
nyasatimes_4,868,CARDINAL
nyasatimes_4,895,CARDINAL
nyasatimes_4,Dausi,PERSON
nyasatimes_4,Malawi,GPE
nyasatimes_4,2000,CARDINAL
nyasatimes_4,Chikwawa,PERSON
nyasatimes_4,Mulanje,PERSON
nyasatimes_4,one,CARDINAL
nyasatimes_4,one,CARDINAL
nyasatimes_4,two,CARDINAL
nyasatimes_4,two,CARDINAL
nyasatimes_4,two,CARDINAL
nyasatimes_4,two,CARDINAL
nyasatimes_4,two,CARDINAL
nyasatimes_4,one,CARDINAL
nyasatimes_18,Press Corporation,ORG
nyasatimes_18,K1,PERSON
nyasatimes_18,Conglomerate Press Corporation,ORG
nyasatimes_18,yesterday,DATE
nyasatimes_18,Wednesday,DATE
nyasatimes_18,K1 million,CARDINAL
nyasatimes_18,the Rotary Club of Limbe,ORG
nyasatimes_18,Blantyre,GPE
nyasatimes_18,PCL,ORG
nyasatimes_18,Chikondi Liabunya,PERSON
nyasatimes_18,Rotary Club of Limbe,ORG
nyasatimes_18,Malawians,NORP
nyasatimes_18,Liabunya,PERSON
nyasatimes_18,Rotary Club of Limbe,ORG
nyasatimes_18,Rotary Club of Limbe,ORG
nyasatimes_18,Eric Chinkanda,PERSON
nyasatimes_18,PCL,ORG
nyasatimes_18,PCL,ORG
nyasatimes_18,Chinkanda,PERSON
nyasatimes_18,56,CARDINAL
nyasatimes_18,thousands,CARDINAL
nyasatimes_18,Peter Mutharika,PERSON
nyasatimes_18,Malawians,NORP
malawi24_89,Blantyre Press Club,ORG
malawi24_89,Malawi,ORG
malawi24_89,Blantyre Press Club,ORG
malawi24_89,Chikwawa,GPE
malawi24_89,Malawi,ORG
malawi24_89,the Black Missionaries,ORG
malawi24_89,Mibawa,PERSON
malawi24_89,Blantyre,PERSON
malawi24_89,K1.2 million,CARDINAL
malawi24_89,Wednesday, April 10,DATE
malawi24_89,Chikwawa,LOC
malawi24_89,15,CARDINAL
malawi24_89,Blessings Kanache,PERSON
malawi24_89,Nyamphota,PERSON
malawi24_89,Turo,PERSON
malawi24_89,Sekeni,NORP
malawi24_89,over 2000,CARDINAL
malawi24_89,Kanache,ORG
malawi24_89,K1.2,GPE
malawi24_89,K3.5 million,CARDINAL
malawi24_89,Blantyre Press Club,ORG
malawi24_89,1500-2000,CARDINAL
malawi24_89,three,CARDINAL
malawi24_89,Kanache,ORG
malawi24_89,The Black Missionaries,ORG
malawi24_89,BPC,LOC
malawi24_89,Paul Simfukwe,PERSON
malawi24_89,15000,CARDINAL
malawi24_89,68000,CARDINAL
times.mw_102,Met Department,ORG
times.mw_102,Jameson Chauluka,PERSON
times.mw_102,Malawi,PERSON
