doc_id,entity,label,frequency
nyasatimes_37,2,CARDINAL,1
nyasatimes_37,Two,CARDINAL,1
nyasatimes_37,two days,DATE,1
nyasatimes_37,Capital,ORG,1
nyasatimes_37,two days ago,DATE,1
nyasatimes_37,Disaster Management,ORG,1
nyasatimes_37,176,CARDINAL,1
nyasatimes_37,thousands,CARDINAL,1
nyasatimes_37,Nicholas Dausi,PERSON,1
nyasatimes_37,yesterday,DATE,1
nyasatimes_37,Dausi,PERSON,1
nyasatimes_3,UK,GPE,4
nyasatimes_3,,CARDINAL,4
nyasatimes_3,DfID,GPE,2
nyasatimes_3,£3.4 million,MONEY,2
nyasatimes_3,Malawi,GPE,2
nyasatimes_3,Nsanje,ORG,2
nyasatimes_3,Chikwawa,ORG,2
nyasatimes_3,Malawians,NORP,2
nyasatimes_3,Malawi,NORP,1
nyasatimes_3,United Kingdom’s,GPE,1
nyasatimes_3,Department for International Development,ORG,1
nyasatimes_3,Thursday,DATE,1
nyasatimes_3,DFID,ORG,1
nyasatimes_3,140,000,CARDINAL,1
nyasatimes_3,the end of March,DATE,1
nyasatimes_3,the World Food Programme,ORG,1
nyasatimes_3,UNICEF,ORG,1
nyasatimes_3,the Red Cross,ORG,1
nyasatimes_3,Phalombe,GPE,1
nyasatimes_3,DfID Head,PERSON,1
nyasatimes_3,David Beer,PERSON,1
nyasatimes_3,Cyclone Idai,NORP,1
nyasatimes_3,Malawi,ORG,1
nyasatimes_3,65,000,CARDINAL,1
nyasatimes_3,150,000,CARDINAL,1
nyasatimes_3,two months,DATE,1
nyasatimes_3,250,000,CARDINAL,1
nyasatimes_3,130,000,CARDINAL,1
nyasatimes_3,Southern,NORP,1
nyasatimes_3,At least 13,CARDINAL,1
nyasatimes_3,Machinga,ORG,1
nyasatimes_3,Mulanje,GPE,1
nyasatimes_3,Phalombe,PERSON,1
nyasatimes_3,Zomba,PERSON,1
nyasatimes_103,TNM,ORG,5
nyasatimes_103,Red Cross,ORG,4
nyasatimes_103,Valentine,PERSON,3
nyasatimes_103,Malawi Red Cross,ORG,2
nyasatimes_103,Phalombe,GPE,2
nyasatimes_103,Chikwawa,PERSON,2
nyasatimes_103,Nsanje,ORG,2
nyasatimes_103,Kufandiko,PERSON,2
nyasatimes_103,this year,DATE,2
nyasatimes_103,ICT,ORG,1
nyasatimes_103,TNM Plc,ORG,1
nyasatimes_103,Saturday,DATE,1
nyasatimes_103,RC,GPE,1
nyasatimes_103,three,CARDINAL,1
nyasatimes_103,Eric Valentine,PERSON,1
nyasatimes_103,Malawi Red Cross Society,ORG,1
nyasatimes_103,Roster Kufandiko,PERSON,1
nyasatimes_103,K8.7 million,CARDINAL,1
nyasatimes_103,2015,DATE,1
nyasatimes_103,the Department of Disaster Management Affairs,ORG,1
nyasatimes_103,the Ministry of Homeland Security,ORG,1
nyasatimes_103,172 151,CARDINAL,1
mwnation_74,MET,ORG,3
mwnation_74,the Southern Region,LOC,2
mwnation_74,Mozambique,NORP,2
mwnation_74,The Nation Online,WORK_OF_ART,1
mwnation_74,The Department of
Climate Change and Meteorological Services,ORG,1
mwnation_74,Friday,DATE,1
mwnation_74,Monday,DATE,1
mwnation_74,Southern,NORP,1
mwnation_74,last week,DATE,1
mwnation_74,North,LOC,1
mwnation_74,Malawi,ORG,1
mwnation_74,Jolam
Nkhokwe,PERSON,1
mwnation_74,yesterday,DATE,1
mwnation_74,Zimbabwe,GPE,1
mwnation_74,Nsanje,PERSON,1
mwnation_74,Chikwawa,PERSON,1
mwnation_74,Blantyre,ORG,1
nyasatimes_113,Mia,PERSON,8
nyasatimes_113,Manifesto,ORG,4
nyasatimes_113,MCP,ORG,3
nyasatimes_113,Shire Valley,LOC,2
nyasatimes_113,Sidik Mia Foundation,ORG,2
nyasatimes_113,Malawi Congress Party,ORG,1
nyasatimes_113,May 2019,DATE,1
nyasatimes_113,Sidik Mia,PERSON,1
nyasatimes_113,this year,DATE,1
nyasatimes_113,Malawi,PERSON,1
nyasatimes_113,four,CARDINAL,1
nyasatimes_113,Chikwawa,PERSON,1
nyasatimes_113,later in the afternoon,TIME,1
nyasatimes_113,Nsanje,PERSON,1
nyasatimes_113,Kulima,GPE,1
nyasatimes_113,Chikwawa,GPE,1
nyasatimes_113,first,ORDINAL,1
nyasatimes_113,Ufa,PERSON,1
nyasatimes_113,Malawi Broadcasting Corporation,ORG,1
nyasatimes_113,Lyson Sibande,ORG,1
nyasatimes_113,Lilongwe,GPE,1
nyasatimes_113,the weekend,DATE,1
nyasatimes_113,Sibande,ORG,1
nyasatimes_113,Lazarus Chakwera,PERSON,1
nyasatimes_113,Over 5 million,CARDINAL,1
nyasatimes_113,minutes,TIME,1
nyasatimes_113,that day,DATE,1
nyasatimes_113,May 21,DATE,1
nyasatimes_107,UTM,ORG,3
nyasatimes_107,Malawi,PERSON,1
nyasatimes_107,UTM Party,ORG,1
nyasatimes_107,23,CARDINAL,1
nyasatimes_107,thousands,CARDINAL,1
nyasatimes_107,State,ORG,1
nyasatimes_107,Saulos Chilima,PERSON,1
nyasatimes_107,this hour,TIME,1
nyasatimes_107,Chilima,PERSON,1
nyasatimes_107,Citizens,ORG,1
nyasatimes_107,Chilima,GPE,1
nyasatimes_107,mosquito,PERSON,1
nyasatimes_107,Peter Mutharika,PERSON,1
nyasatimes_107,Friday,DATE,1
nyasatimes_107,the Electricity Generation Company (Egenco,LAW,1
nyasatimes_107,Nkula,GPE,1
nyasatimes_107,Kapichira Power Stations,ORG,1
nyasatimes_107,Egenco,PERSON,1
nyasatimes_107,270 megawatts,QUANTITY,1
nyasatimes_107,MW,ORG,1
nyasatimes_107,320MW.The Department of Climate Change and Meteorological Services,ORG,1
nyasatimes_107,the Mozambican Channel,ORG,1
nyasatimes_107,the Inter-Tropical Convergence Zone,ORG,1
nyasatimes_107,Southern Malawi,PERSON,1
nyasatimes_7,Lilongwe,PERSON,4
nyasatimes_7,Mchesi,GPE,2
nyasatimes_7,Kawale,GPE,2
nyasatimes_7,Lilongwe,GPE,2
nyasatimes_7,Chavula,PERSON,2
nyasatimes_7,MET,ORG,1
nyasatimes_7,Department of Climate Change and Meteorological Services,ORG,1
nyasatimes_7,Agriculture Meteorologist,PERSON,1
nyasatimes_7,Adams Chavula,ORG,1
nyasatimes_7,Chipasula,PERSON,1
nyasatimes_7,Chavula,GPE,1
nyasatimes_7,“Lilongwe City Council,ORG,1
nyasatimes_7,Earlier this month,DATE,1
nyasatimes_7,the Department of Disaster Management Affairs,ORG,1
nyasatimes_7,Chipasula,GPE,1
nyasatimes_7,70 year old,DATE,1
nyasatimes_7,William Mazoni,PERSON,1
nyasatimes_7,Mana,ORG,1
nyasatimes_7,Lilongwe City Council,ORG,1
nyasatimes_7,Chipasula River,LOC,1
malawi24_49,Malawi,ORG,2
malawi24_49,the Northern Region,LOC,2
malawi24_49,Southern Region,LOC,2
malawi24_49,State House,ORG,2
malawi24_49,Mutharika,GPE,2
malawi24_49,Peter Mutharika,PERSON,1
malawi24_49,the State of Disaster,ORG,1
malawi24_49,South,LOC,1
malawi24_49,23,CARDINAL,1
malawi24_49,At least twelve,CARDINAL,1
malawi24_49,twenty-nine,CARDINAL,1
malawi24_49,thousands,CARDINAL,1
malawi24_49,Malawi,PERSON,1
malawi24_49,Southern Malawi,PERSON,1
malawi24_49,the Department of Disaster Management Affairs,ORG,1
malawi24_49,the Ministry of Homeland Security,ORG,1
malawi24_49,the Malawi Defence Force,ORG,1
malawi24_49,one hundred thousand,CARDINAL,1
malawi24_49,Saturday,DATE,1
malawi24_49,afternoon,TIME,1
nyasatimes_33,Nyasa Big Bullets Football Club,ORG,1
nyasatimes_33,Nyasa Manufacturing Company,ORG,1
nyasatimes_33,Sunday,DATE,1
nyasatimes_33,Bereu in,FAC,1
nyasatimes_33,the Lower Shire District,LOC,1
nyasatimes_33,Nyasa,GPE,1
nyasatimes_33,Cornrad Buckle,ORG,1
nyasatimes_33,6 000,CARDINAL,1
nyasatimes_33,10 kilograms,QUANTITY,1
nyasatimes_33,3 000,CARDINAL,1
nyasatimes_33,60,CARDINAL,1
nyasatimes_33,thousands,CARDINAL,1
nyasatimes_27,Malawi,GPE,8
nyasatimes_27,Malawi,PERSON,5
nyasatimes_27,Chinese,NORP,2
nyasatimes_27,China,GPE,2
nyasatimes_27,K38,ORG,1
nyasatimes_27,Chinese Chambers of Commerce,ORG,1
nyasatimes_27,K38 million,CARDINAL,1
nyasatimes_27,the Department of Disaster Management Affairs,ORG,1
nyasatimes_27,early March,DATE,1
nyasatimes_27,2,000 tonnes,QUANTITY,1
nyasatimes_27,Zhou Shanjian,PERSON,1
nyasatimes_27,Shanjian,NORP,1
nyasatimes_27,Embassy,LOC,1
nyasatimes_27,Wang Xiusheng,PERSON,1
nyasatimes_27,Homeland Security,ORG,1
nyasatimes_27,Nicholas Dausi,PERSON,1
nyasatimes_27,over 700,000,CARDINAL,1
nyasatimes_27,Dausi,PERSON,1
nyasatimes_27,4000 more tonnes,QUANTITY,1
nyasatimes_27,13,CARDINAL,1
nyasatimes_27,Southern Region,LOC,1
nyasatimes_27,60,CARDINAL,1
times.mw_115,12,000,CARDINAL,1
times.mw_115,Feston Malekezo,PERSON,1
times.mw_115,Some 12,000,CARDINAL,1
times.mw_115,230,000,CARDINAL,1
times.mw_115,Department of Disaster Management Affairs,ORG,1
times.mw_115,United Nations,ORG,1
times.mw_115,Sunday,DATE,1
times.mw_115,one,CARDINAL,1
times.mw_115,UNFPA,ORG,1
times.mw_115,23,000,CARDINAL,1
times.mw_115,about 12,000,CARDINAL,1
times.mw_115,Four,CARDINAL,1
times.mw_115,United Nations Population Fund,ORG,1
times.mw_115,“UNFPA,GPE,1
times.mw_115,the Ministry of Health,ORG,1
times.mw_115,Population- Reproductive Health Directorate,ORG,1
times.mw_115,as early as next week,DATE,1
times.mw_115,300,CARDINAL,1
times.mw_115,600,CARDINAL,1
times.mw_115,Balaka,GPE,1
times.mw_115,Blantyre,PERSON,1
times.mw_115,Machinga,GPE,1
times.mw_115,Mangochi,GPE,1
times.mw_115,Chikwawa,PERSON,1
times.mw_115,Ministry of Health,ORG,1
times.mw_115,107,500 mosquito,QUANTITY,1
times.mw_115,2018,DATE,1
times.mw_115,At least 15,CARDINAL,1
times.mw_115,about 868,895,CARDINAL,1
times.mw_115,173,CARDINAL,1
nyasatimes_6,Chilima,GPE,2
nyasatimes_6,Tuesday,DATE,2
nyasatimes_6,Nsanje,GPE,2
nyasatimes_6,Nsanje,ORG,1
nyasatimes_6,Malawi VP,ORG,1
nyasatimes_6,UTM Party,ORG,1
nyasatimes_6,Dr Saulos Chilima,PERSON,1
nyasatimes_6,Gamake,GPE,1
nyasatimes_6,Chikuse,ORG,1
nyasatimes_6,Mpomba,NORP,1
nyasatimes_6,Chilima,PERSON,1
nyasatimes_6,the years,DATE,1
nyasatimes_6,Malawi,PERSON,1
nyasatimes_6,Idai,FAC,1
nyasatimes_6,Chikwawa,GPE,1
nyasatimes_6,Chiradzulu,ORG,1
nyasatimes_6,60,CARDINAL,1
nyasatimes_6,thousands,CARDINAL,1
nyasatimes_112,Malawi,PERSON,3
nyasatimes_112,30,CARDINAL,2
nyasatimes_112,Malawi,ORG,2
nyasatimes_112,Khamula,PERSON,2
nyasatimes_112,four,CARDINAL,2
nyasatimes_112,Sunday,DATE,2
nyasatimes_112,93,730,CARDINAL,2
nyasatimes_112,377,CARDINAL,1
nyasatimes_112,The Department of Disaster Management Affairs,ORG,1
nyasatimes_112,Chipiliro Khamula,PERSON,1
nyasatimes_112,400,CARDINAL,1
nyasatimes_112,128,CARDINAL,1
nyasatimes_112,93,CARDINAL,1
nyasatimes_112,000.He,CARDINAL,1
nyasatimes_112,6,CARDINAL,1
nyasatimes_112,000,CARDINAL,1
nyasatimes_112,South Africa,GPE,1
nyasatimes_112,South African,NORP,1
nyasatimes_112,Peter Mutharika,PERSON,1
nyasatimes_112,14,CARDINAL,1
nyasatimes_112,Makhanga,PRODUCT,1
nyasatimes_112,Chikhwawa,GPE,1
nyasatimes_112,Ncheu,GPE,1
nyasatimes_112,Ntcheu,GPE,1
nyasatimes_112,one,CARDINAL,1
nyasatimes_112,night,TIME,1
nyasatimes_112,Phalombe,GPE,1
nyasatimes_112,44-year-old,DATE,1
nyasatimes_112,Chikwawa,GPE,1
nyasatimes_112,Catholic,NORP,1
nyasatimes_112,Musikuwo,PERSON,1
nyasatimes_112,Tuesday,DATE,1
nyasatimes_112,Friday,DATE,1
nyasatimes_112,6,341,CARDINAL,1
nyasatimes_104,Gadi,PERSON,2
nyasatimes_104,Red Cross,ORG,1
nyasatimes_104,Malawi,PERSON,1
nyasatimes_104,Malawi Red Cross Society,ORG,1
nyasatimes_104,Nsanje,ORG,1
nyasatimes_104,Patricia Gadi,PERSON,1
nyasatimes_104,Thursday,DATE,1
nyasatimes_104,Bangula ADMARC,ORG,1
nyasatimes_104,over 5,000,CARDINAL,1
nyasatimes_104,Mozambicans,NORP,1
nyasatimes_104,March,DATE,1
nyasatimes_104,Danish Red Cross,ORG,1
nyasatimes_104,first,ORDINAL,1
nyasatimes_104,The District Coordinator,ORG,1
nyasatimes_104,cholera,ORG,1
nyasatimes_104,Bangula ADMARC Camp,PERSON,1
nyasatimes_104,Isaac Falakeza,PERSON,1
nyasatimes_104,Falakeza,ORG,1
nyasatimes_110,two,CARDINAL,6
nyasatimes_110,Tanzanian,NORP,4
nyasatimes_110,Tanzania,GPE,3
nyasatimes_110,Malawi,GPE,2
nyasatimes_110,Malawi,ORG,2
nyasatimes_110,Jumaah Aweso,PERSON,2
nyasatimes_110,the Songwe River Basin,LOC,2
nyasatimes_110,Songwe,GPE,2
nyasatimes_110,829,MONEY,1
nyasatimes_110,Songwe River Basin,LOC,1
nyasatimes_110,$829 million,MONEY,1
nyasatimes_110,Songwe River Basin Commission,LOC,1
nyasatimes_110,Keyla,GPE,1
nyasatimes_110,Joseph Mwanamveka,PERSON,1
nyasatimes_110,Joint Songwe River Commission,ORG,1
nyasatimes_110,180 megawatts,QUANTITY,1
nyasatimes_110,Basin,LOC,1
nyasatimes_110,Hydro Project,ORG,1
nyasatimes_110,Kasumulu,PERSON,1
nyasatimes_110,the Tanzanian Government,ORG,1
nyasatimes_110,“The Tanzanian Government,ORG,1
nyasatimes_110,Joint Songwe,ORG,1
nyasatimes_110,River Basin Commission,ORG,1
nyasatimes_110,one,CARDINAL,1
nyasatimes_110,The Songwe River Basin Commission,ORG,1
nyasatimes_110,829 million dollars,MONEY,1
nyasatimes_110,first,ORDINAL,1
nyasatimes_110,10 years,DATE,1
nyasatimes_110,the African Development Bank,ORG,1
nyasatimes_110,Mwanamveka,PRODUCT,1
nyasatimes_110,Arthur Peter Mutharika,PERSON,1
nyasatimes_110,John Pombe,PERSON,1
nyasatimes_110,Magufuli,PERSON,1
nyasatimes_138,Francis,PERSON,3
nyasatimes_138,Malawi,PERSON,2
nyasatimes_138,Roman Catholic Church,ORG,1
nyasatimes_138,15,CARDINAL,1
nyasatimes_138,Monday,DATE,1
nyasatimes_138,March 25, 2019,DATE,1
nyasatimes_138,150,000,CARDINAL,1
nyasatimes_138,Malawi,GPE,1
nyasatimes_138,Mozambique,NORP,1
nyasatimes_138,Zimbabwe,GPE,1
nyasatimes_138,Pope,PERSON,1
nyasatimes_138,Idai,FAC,1
nyasatimes_138,three,CARDINAL,1
nyasatimes_138,the Episcopal Conference of,ORG,1
nyasatimes_138,Sunday,DATE,1
nyasatimes_138,the March 31, 2019,DATE,1
nyasatimes_138,the Republic of South Africa,GPE,1
nyasatimes_138,United Republic of Tanzania,GPE,1
nyasatimes_138,the United Nations,ORG,1
nyasatimes_138,60,CARDINAL,1
nyasatimes_138,nearly 184,000,CARDINAL,1
nyasatimes_138,Thyolo,GPE,1
nyasatimes_138,Blantyre,PERSON,1
nyasatimes_138,Zomba,PERSON,1
nyasatimes_138,Mulanje,GPE,1
nyasatimes_138,Phalombe,GPE,1
nyasatimes_138,Mangochi,GPE,1
nyasatimes_138,Chikwawa,GPE,1
nyasatimes_138,Nsanje,ORG,1
nyasatimes_138,Ntcheu,GPE,1
nyasatimes_138,Dowa,GPE,1
nyasatimes_4,two,CARDINAL,6
nyasatimes_4,Shelter Box,PERSON,3
nyasatimes_4,Habitat,ORG,3
nyasatimes_4,one,CARDINAL,3
nyasatimes_4,United Kingdom,GPE,2
nyasatimes_4,Malawi,GPE,2
nyasatimes_4,2000,CARDINAL,2
nyasatimes_4,Chikwawa,PERSON,2
nyasatimes_4,Mulanje,PERSON,2
nyasatimes_4,Dausi,PERSON,2
nyasatimes_4,UK,GPE,1
nyasatimes_4,K223,PERSON,1
nyasatimes_4,Malawi,PERSON,1
nyasatimes_4,72 tonnes,QUANTITY,1
nyasatimes_4,the Malawi Government,ORG,1
nyasatimes_4,K223 million,CARDINAL,1
nyasatimes_4,Habitat for Humanity International,ORG,1
nyasatimes_4,Homeland Security,ORG,1
nyasatimes_4,Nicholas Dausi,PERSON,1
nyasatimes_4,Shelter Box volunteer,PERSON,1
nyasatimes_4,Elizabeth Odell,PERSON,1
nyasatimes_4,Rotarians,NORP,1
nyasatimes_4,Malawians,NORP,1
nyasatimes_4,this week,DATE,1
nyasatimes_4,Odell,PERSON,1
nyasatimes_4,Humanity Malawi,PERSON,1
nyasatimes_4,Kelvin Kalonga,PERSON,1
nyasatimes_4,Kalonga,GPE,1
nyasatimes_4,60,CARDINAL,1
nyasatimes_4,868,CARDINAL,1
nyasatimes_4,895,CARDINAL,1
nyasatimes_18,PCL,ORG,3
nyasatimes_18,Rotary Club of Limbe,ORG,3
nyasatimes_18,Malawians,NORP,2
nyasatimes_18,Press Corporation,ORG,1
nyasatimes_18,K1,PERSON,1
nyasatimes_18,Conglomerate Press Corporation,ORG,1
nyasatimes_18,yesterday,DATE,1
nyasatimes_18,Wednesday,DATE,1
nyasatimes_18,K1 million,CARDINAL,1
nyasatimes_18,the Rotary Club of Limbe,ORG,1
nyasatimes_18,Blantyre,GPE,1
nyasatimes_18,Chikondi Liabunya,PERSON,1
nyasatimes_18,Liabunya,PERSON,1
nyasatimes_18,Eric Chinkanda,PERSON,1
nyasatimes_18,Chinkanda,PERSON,1
nyasatimes_18,56,CARDINAL,1
nyasatimes_18,thousands,CARDINAL,1
nyasatimes_18,Peter Mutharika,PERSON,1
malawi24_89,Blantyre Press Club,ORG,3
malawi24_89,Malawi,ORG,2
malawi24_89,Kanache,ORG,2
malawi24_89,Chikwawa,GPE,1
malawi24_89,the Black Missionaries,ORG,1
malawi24_89,Mibawa,PERSON,1
malawi24_89,Blantyre,PERSON,1
malawi24_89,K1.2 million,CARDINAL,1
malawi24_89,Wednesday, April 10,DATE,1
malawi24_89,Chikwawa,LOC,1
malawi24_89,15,CARDINAL,1
malawi24_89,Blessings Kanache,PERSON,1
malawi24_89,Nyamphota,PERSON,1
malawi24_89,Turo,PERSON,1
malawi24_89,Sekeni,NORP,1
malawi24_89,over 2000,CARDINAL,1
malawi24_89,K1.2,GPE,1
malawi24_89,K3.5 million,CARDINAL,1
malawi24_89,1500-2000,CARDINAL,1
malawi24_89,three,CARDINAL,1
malawi24_89,The Black Missionaries,ORG,1
malawi24_89,BPC,LOC,1
malawi24_89,Paul Simfukwe,PERSON,1
malawi24_89,15000,CARDINAL,1
malawi24_89,68000,CARDINAL,1
times.mw_102,the Southern Region,LOC,3
times.mw_102,Malawi,GPE,2
times.mw_102,Mozambique,NORP,2
times.mw_102,Met Department,ORG,1
times.mw_102,Jameson Chauluka,PERSON,1
times.mw_102,Malawi,PERSON,1
times.mw_102,the next few days,DATE,1
times.mw_102,the Department of Climate Change and Meteorological Services,ORG,1
times.mw_102,Mozambican,NORP,1
times.mw_102,some 390 kilometers,QUANTITY,1
times.mw_102,Southern,NORP,1
times.mw_102,Nsanje District,LOC,1
times.mw_102,Monday,DATE,1
times.mw_102,today,DATE,1
times.mw_102,14:00 hours,TIME,1
times.mw_102,Monday January 21st,DATE,1
times.mw_102,Southern Malawi,PERSON,1
times.mw_102,21,CARDINAL,1
times.mw_102,the last six months,DATE,1
times.mw_102,later this week,DATE,1
nyasatimes_31,Over 5000,CARDINAL,1
nyasatimes_31,Over 5 000,CARDINAL,1
nyasatimes_31,Chikwawa,PERSON,1
nyasatimes_31,the past three months,DATE,1
nyasatimes_31,Chikwawa Francis Kadzokota,PERSON,1
nyasatimes_31,Kadzokota,GPE,1
nyasatimes_31,60,CARDINAL,1
nyasatimes_31,13,CARDINAL,1
nyasatimes_31,K277 million,CARDINAL,1
nyasatimes_31,Homeland Security,ORG,1
nyasatimes_31,Nicholas Dausi,PERSON,1
nyasatimes_31,Dausi,PERSON,1
nyasatimes_31,Germany,GPE,1
nyasatimes_31,only K7 billion,MONEY,1
nyasatimes_31,barely a day,DATE,1
nyasatimes_31,Village,PERSON,1
nyasatimes_31,Machilika,PERSON,1
nyasatimes_31,Ngabu,GPE,1
nyasatimes_31,Chikwawa,ORG,1
nyasatimes_31,Lusungu Nhlane,PERSON,1
nyasatimes_31,next week,DATE,1
nyasatimes_25,Kamanga,ORG,4
nyasatimes_25,Salima,GPE,2
nyasatimes_25,Ntchisi,GPE,2
nyasatimes_25,256,CARDINAL,1
nyasatimes_25,60 hectares,QUANTITY,1
nyasatimes_25,About 256,CARDINAL,1
nyasatimes_25,Ntauchila Village,GPE,1
nyasatimes_25,Traditional Authority Pemba,ORG,1
nyasatimes_25,Lifidzi River,LOC,1
nyasatimes_25,Charles Sipaida,PERSON,1
nyasatimes_25,around 4:00 pm Monday,TIME,1
nyasatimes_25,Sipaida,ORG,1
nyasatimes_25,Desk Officer,PERSON,1
nyasatimes_25,Brino Kamanga,PERSON,1
nyasatimes_25,Salima District Council,ORG,1
nyasatimes_25,Tuesday,DATE,1
nyasatimes_25,the Department of Disaster Management Affairs,ORG,1
nyasatimes_25,115,CARDINAL,1
nyasatimes_25,96,CARDINAL,1
nyasatimes_25,five,CARDINAL,1
nyasatimes_25,Traditional Authority Chilooko’s,ORG,1
nyasatimes_25,Bua River,GPE,1
nyasatimes_25,Agricultural Extension Development Coordinator,ORG,1
nyasatimes_25,Joseph Nanthambwe,PERSON,1
nyasatimes_25,Sunday,DATE,1
nyasatimes_25,Monday this week,DATE,1
nyasatimes_25,186,CARDINAL,1
nyasatimes_25,Group Village,ORG,1
nyasatimes_25,Headman Njowe,PERSON,1
nyasatimes_25,the Department of Disaster and Management Affairs,ORG,1
malawi24_63,Malawi,PERSON,5
malawi24_63,Zambian,NORP,5
malawi24_63,Zambia,GPE,3
malawi24_63,Rwanda,GPE,3
malawi24_63,Thursday,DATE,2
malawi24_63,Malawi,ORG,2
malawi24_63,Idai,FAC,2
malawi24_63,K150 million,CARDINAL,1
malawi24_63,K435 million,CARDINAL,1
malawi24_63,Monique Mukaruliza,PERSON,1
malawi24_63,USD $200,000,MONEY,1
malawi24_63,K150,PERSON,1
malawi24_63,the Malawi Government,ORG,1
malawi24_63,Foreign Affairs and International Cooperation,ORG,1
malawi24_63,Emmanuel Fabiano,PERSON,1
malawi24_63,Rwandan,NORP,1
malawi24_63,Sylvia Chalikosa,PERSON,1
malawi24_63,Chalikosa,ORG,1
malawi24_63,Mozambique,NORP,1
malawi24_63,Zimbabwe,GPE,1
malawi24_63,two,CARDINAL,1
malawi24_63,Homeland Security Responsible for Disaster Management,ORG,1
malawi24_63,Nicholas Dausi,PERSON,1
malawi24_63,Dausi,PERSON,1
malawi24_63,John Ngwata Phiri,PERSON,1
malawi24_63,Department of Disaster Management Affairs,ORG,1
malawi24_63,Wilson Moleni,ORG,1
malawi24_63,173,CARDINAL,1
malawi24_63,last month,DATE,1
malawi24_63,57,CARDINAL,1
malawi24_63,thousands,CARDINAL,1
malawi24_63,17,CARDINAL,1
nyasatimes_19,Mutharika,GPE,1
nyasatimes_19,Peter Mutharika,PERSON,1
nyasatimes_19,Malata,ORG,1
nyasatimes_19,Subsidy Programme,PERSON,1
nyasatimes_19,10,CARDINAL,1
nyasatimes_19,Thursday,DATE,1
nyasatimes_19,Namatamba Primary School,ORG,1
nyasatimes_19,Zomba,GPE,1
nyasatimes_19,Malawi,PERSON,1
nyasatimes_19,Malawians,NORP,1
nyasatimes_19,Homeland Security,ORG,1
nyasatimes_19,Nicholas Dausi,PERSON,1
nyasatimes_19,Southern Region,LOC,1
nyasatimes_19,Dausi,PERSON,1
nyasatimes_19,Zomba District,LOC,1
nyasatimes_19,54,CARDINAL,1
nyasatimes_19,3,571,CARDINAL,1
nyasatimes_19,the Department of Disaster Management Affairs,ORG,1
nyasatimes_19,Tuesday, March 12, 2019,DATE,1
nyasatimes_19,56,CARDINAL,1
nyasatimes_19,577,CARDINAL,1
nyasatimes_19,Three,CARDINAL,1
nyasatimes_19,Zomba,PERSON,1
nyasatimes_19,four,CARDINAL,1
nyasatimes_19,Traditional Authority Chikowi,ORG,1
nyasatimes_19,two,CARDINAL,1
nyasatimes_19,Traditional Authority Malemia,ORG,1
nyasatimes_19,Mutharika,PERSON,1
nyasatimes_19,State,ORG,1
nyasatimes_19,Balaka,ORG,1
nyasatimes_19,Mangochi,GPE,1
nyasatimes_19,Machinga,PERSON,1
times.mw_30,2019,DATE,4
times.mw_30,the Southern Region,LOC,2
times.mw_30,Malawi,ORG,2
times.mw_30,Feston Malekezo,PERSON,1
times.mw_30,about one-third,CARDINAL,1
times.mw_30,Food and Agriculture Organisation’s,ORG,1
times.mw_30,Monday,DATE,1
times.mw_30,about 3.3 million tonnes,QUANTITY,1
times.mw_30,October,DATE,1
times.mw_30,over 900,000,CARDINAL,1
times.mw_30,the second half of March,DATE,1
times.mw_30,2018.“Following,CARDINAL,1
times.mw_30,2018/19,CARDINAL,1
times.mw_30,April and March,DATE,1
times.mw_30,2019/20,CARDINAL,1
times.mw_30,Fao,PERSON,1
times.mw_30,the last quarter of 2018,DATE,1
times.mw_30,January 2019,DATE,1
times.mw_30,more than one-third,CARDINAL,1
times.mw_30,year-earlier,DATE,1
times.mw_30,late April,DATE,1
times.mw_30,Hamilton Chimala,PERSON,1
times.mw_30,Tuesday,DATE,1
times.mw_30,Malawian,NORP,1
times.mw_30,Peter Mutharika,PERSON,1
times.mw_30,next week,DATE,1
nyasatimes_5,Rwanda,GPE,4
nyasatimes_5,Malawi,ORG,4
nyasatimes_5,Zambia,GPE,3
nyasatimes_5,Zambian,NORP,3
nyasatimes_5,Thursday,DATE,2
nyasatimes_5,Malawi,PERSON,2
nyasatimes_5,Capital Hill,LOC,2
nyasatimes_5,Dausi,PERSON,2
nyasatimes_5,Malawi Government,ORG,1
nyasatimes_5,Idai,PRODUCT,1
nyasatimes_5,US$580 000,MONEY,1
nyasatimes_5,US$200 000,MONEY,1
nyasatimes_5,Sylvia Chalikosa,PERSON,1
nyasatimes_5,Homeland Security Responsible for Disaster Management,ORG,1
nyasatimes_5,Nicholas Dausi,PERSON,1
nyasatimes_5,Lilongwe,GPE,1
nyasatimes_5,Mozambique,NORP,1
nyasatimes_5,Zimbabwe,GPE,1
nyasatimes_5,two,CARDINAL,1
nyasatimes_5,John Ngwata Phiri,PERSON,1
nyasatimes_5,Department of Disaster Management Affairs,ORG,1
nyasatimes_5,Wilson Moleni,ORG,1
nyasatimes_5,Idai,FAC,1
nyasatimes_5,173,CARDINAL,1
nyasatimes_5,Monique Mukaruliza,PERSON,1
nyasatimes_5,Emmanuel Fabiano,PERSON,1
nyasatimes_5,200,000,MONEY,1
nyasatimes_5,Mukaruliza,PERSON,1
nyasatimes_5,Fabiano,ORG,1
nyasatimes_5,Rwandan,NORP,1
nyasatimes_5,15,CARDINAL,1
nyasatimes_5,25,MONEY,1
nyasatimes_105,Chisi Island,LOC,3
nyasatimes_105,K43 million,CARDINAL,2
